house_address,house_region,house_area,house_id,total_price,unit_price,house_layout,house_floor,house_rental_area,house_structure,house_inner_area,house_building_type,house_orientation,house_building_structure,house_decoration,house_elevator_sytle,house_elevator,house_listing_time,house_transaction_type,house_last_time,house_useage,house_years,house_property,house_mortgage_info,house_book,house_fx_id,house_longitude,house_latitude,city
金安花园,包河,芜湖路,103111643790,117,14611元/平米,房屋户型2室2厅1厨1卫,所在楼层中楼层 (共7层),建筑面积80.08㎡,户型结构平层,套内面积暂无数据,建筑类型板楼,房屋朝向南 北,建筑结构混合结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2020-10-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,,117.28085433182,31.843286880673,合肥
铂金汉宫,包河,包公,103103226122,105,20645元/平米,房屋户型2室2厅1厨1卫,所在楼层高楼层 (共24层),建筑面积50.86㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向东,建筑结构钢混结构,装修情况精装,梯户比例三梯十八户,供暖方式暂无数据,2018-10-27,商品房,2010-05-11,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30737200295,31.830799656404,合肥
金地国际城,包河,周谷堆,103104609619,37,10000元/平米,房屋户型1室1厅1厨1卫,所在楼层低楼层 (共27层),建筑面积37㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向西,建筑结构钢混结构,装修情况简装,梯户比例四梯二十九户,供暖方式暂无数据,2019-05-02,商品房,2009-09-27,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30942620912,31.843043637141,合肥
铂金汉宫,包河,包公,103115346476,95.5,18704元/平米,房屋户型2室1厅1厨1卫,所在楼层高楼层 (共24层),建筑面积51.06㎡,户型结构暂无数据,套内面积36.59㎡,建筑类型板塔结合,房屋朝向北,建筑结构钢混结构,装修情况其他,梯户比例三梯十八户,供暖方式暂无数据,2021-06-02,商品房,2014-03-13,普通住宅,满五年,共有,有抵押 11万元 业主自还,已上传房本照片,,117.30737200295,31.830799656404,合肥
新鸿意瀚海星座,包河,芜湖路,103113945239,64,12891元/平米,房屋户型1室1厅1厨1卫,所在楼层高楼层 (共32层),建筑面积49.65㎡,户型结构暂无数据,套内面积36㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例三梯十九户,供暖方式暂无数据,2021-03-18,商品房,2015-05-19,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.27537442764,31.838245140616,合肥
铂金汉宫,包河,包公,103116952921,123,23623元/平米,房屋户型1室1厅1厨1卫,所在楼层高楼层 (共24层),建筑面积52.07㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向东南,建筑结构钢混结构,装修情况其他,梯户比例三梯十八户,供暖方式暂无数据,2021-09-01,商品房,2021-09-01,普通住宅,未满两年,非共有,有抵押 70万元 客户偿还,已上传房本照片,,117.30737200295,31.830799656404,合肥
地矿家园,包河,周谷堆,103116387920,195,20005元/平米,房屋户型2室2厅1厨1卫,所在楼层低楼层 (共34层),建筑面积97.48㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南 北,建筑结构钢混结构,装修情况精装,梯户比例两梯四户,供暖方式暂无数据,2021-08-01,商品房,2014-07-24,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.31382881441,31.830796275817,合肥
绿地中心公馆,包河,常青,103114972281,260,29296元/平米,房屋户型3室2厅1厨1卫,所在楼层中楼层 (共32层),建筑面积88.75㎡,户型结构暂无数据,套内面积暂无数据,建筑类型塔楼,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例两梯四户,供暖方式暂无数据,2021-05-11,商品房,2018-03-01,普通住宅,满两年,非共有,有抵押 40万元 业主自还,已上传房本照片,,117.274531,31.816325,合肥
绿地海顿公馆B,包河,周谷堆,103115548817,110,24440元/平米,房屋户型1室1厅1厨1卫,所在楼层高楼层 (共18层),建筑面积45.01㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯四户,供暖方式暂无数据,2021-06-13,商品房,2010-05-12,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.31123465523,31.836587783457,合肥
风和园,包河,包公,103115702150,390,26244元/平米,房屋户型3室2厅2厨2卫,所在楼层低楼层 (共6层),建筑面积148.61㎡,户型结构暂无数据,套内面积148.61㎡,建筑类型板楼,房屋朝向南 北,建筑结构钢混结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2021-06-22,商品房,2010-09-25,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.3083634639,31.855603660409,合肥
恒兴广场,包河,周谷堆,103116314857,105,12521元/平米,房屋户型2室2厅0厨1卫,所在楼层高楼层 (共30层),建筑面积83.86㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例四梯十八户,供暖方式暂无数据,2021-07-27,商品房,2012-08-23,普通住宅,满五年,非共有,有抵押 有房贷 业主自还,已上传房本照片,,117.312894,31.85417,合肥
珠光花苑,包河,周谷堆,103115841678,62,14234元/平米,房屋户型1室0厅1厨1卫,所在楼层中楼层 (共32层),建筑面积43.56㎡,户型结构平层,套内面积33.63㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例四梯十三户,供暖方式暂无数据,2021-06-30,商品房,2015-10-20,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30988338876,31.833457375063,合肥
铂金汉宫,包河,包公,103111870735,100,19933元/平米,房屋户型2室2厅1厨1卫,所在楼层高楼层 (共24层),建筑面积50.17㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向东,建筑结构钢混结构,装修情况其他,梯户比例三梯十八户,供暖方式暂无数据,2020-10-22,商品房,2014-02-24,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30737200295,31.830799656404,合肥
农行宿舍,包河,芜湖路,103116054846,145,13810元/平米,房屋户型3室1厅1厨1卫,所在楼层高楼层 (共6层),建筑面积105㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-07-11,商品房,2015-08-18,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.27934659231,31.841223391594,合肥
邮政局宿舍,包河,芜湖路,103114191620,355,38579元/平米,房屋户型3室1厅1厨1卫,所在楼层高楼层 (共4层),建筑面积92.02㎡,户型结构暂无数据,套内面积暂无数据,建筑类型塔楼,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例一梯三户,供暖方式暂无数据,2021-03-30,商品房,2016-03-28,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.28472580571,31.856839645475,合肥
地矿家园,包河,周谷堆,103114226116,200,18191元/平米,房屋户型3室2厅1厨1卫,所在楼层中楼层 (共34层),建筑面积109.95㎡,户型结构暂无数据,套内面积88.93㎡,建筑类型塔楼,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯四户,供暖方式暂无数据,2021-04-01,商品房,2014-06-23,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.31382881441,31.830796275817,合肥
金地国际城,包河,周谷堆,103114520452,45,12166元/平米,房屋户型1室1厅1厨1卫,所在楼层中楼层 (共27层),建筑面积36.99㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例四梯二十九户,供暖方式暂无数据,2021-04-16,商品房,2007-12-24,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30942620912,31.843043637141,合肥
华盛格林雅地,包河,工业园,103113818116,55,11996元/平米,房屋户型1室1厅1厨1卫,所在楼层高楼层 (共20层),建筑面积45.85㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向北,建筑结构钢混结构,装修情况简装,梯户比例四梯二十四户,供暖方式暂无数据,2021-03-12,商品房,2016-04-07,普通住宅,满五年,共有,无抵押,已上传房本照片,,117.32480624972,31.798178597385,合肥
皖东小区,包河,周谷堆,103116362697,110,16924元/平米,房屋户型2室1厅1厨1卫,所在楼层低楼层 (共5层),建筑面积65㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构混合结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2021-07-30,商品房,2021-07-30,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.31447724913,31.833793915638,合肥
风和园,包河,包公,103115676549,196,28149元/平米,房屋户型2室2厅1厨1卫,所在楼层高楼层 (共6层),建筑面积69.63㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板楼,房屋朝向南 北,建筑结构混合结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-06-20,商品房,2021-04-20,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.3083634639,31.855603660409,合肥
盛大德馨府,包河,骆岗,103116206089,129,16478元/平米,房屋户型2室1厅1厨1卫,所在楼层低楼层 (共15层),建筑面积78.29㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例两梯四户,供暖方式暂无数据,2021-07-20,回迁房,2021-06-30,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.304304,31.800919,合肥
华太小区,包河,包公,103116951352,156,10642元/平米,房屋户型4室2厅1厨2卫,所在楼层高楼层 (共6层),建筑面积146.6㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2021-09-01,商品房,2011-03-31,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.300685,31.837443,合肥
皖东小区,包河,周谷堆,103116418727,86,14739元/平米,房屋户型2室1厅1厨1卫,所在楼层中楼层 (共5层),建筑面积58.35㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构混合结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2021-08-03,商品房,2020-04-01,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.31447724913,31.833793915638,合肥
华盛格林雅地,包河,工业园,103112993935,40,7688元/平米,房屋户型2室1厅1厨1卫,所在楼层低楼层 (共20层),建筑面积52.03㎡,户型结构暂无数据,套内面积37.75㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例四梯二十四户,供暖方式暂无数据,2021-01-10,商品房,2013-05-16,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.32480624972,31.798178597385,合肥
凤巢园,包河,周谷堆,103116760925,150,15749元/平米,房屋户型3室2厅1厨1卫,所在楼层低楼层 (共5层),建筑面积95.25㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-08-22,商品房,2013-12-11,普通住宅,满五年,非共有,有抵押 150万元 业主自还,已上传房本照片,,117.31177907526,31.851362185871,合肥
万振逍遥苑四期,包河,周谷堆,103116748934,230,20458元/平米,房屋户型3室2厅1厨1卫,所在楼层低楼层 (共9层),建筑面积112.43㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板楼,房屋朝向南 北,建筑结构钢混结构,装修情况其他,梯户比例两梯四户,供暖方式暂无数据,2021-08-21,商品房,2010-10-01,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.31405931156,31.839038789218,合肥
水丽坊自在城,包河,工业园,103116818636,138,18662元/平米,房屋户型2室1厅1厨1卫,所在楼层高楼层 (共18层),建筑面积73.95㎡,户型结构平层,套内面积54.04㎡,建筑类型板塔结合,房屋朝向东北,建筑结构钢混结构,装修情况其他,梯户比例两梯六户,供暖方式暂无数据,2021-08-25,商品房,2013-10-18,普通住宅,满五年,非共有,有抵押,已上传房本照片,,117.33396743299,31.801976799464,合肥
东环广场,包河,包公,103112796904,155,13248元/平米,房屋户型2室2厅1厨1卫,所在楼层中楼层 (共18层),建筑面积117㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例五梯六户,供暖方式暂无数据,2020-12-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,,117.306822,31.852802,合肥
新鸿意瀚海星座,包河,芜湖路,103116480125,60,10807元/平米,房屋户型1室1厅1厨1卫,所在楼层中楼层 (共32层),建筑面积55.52㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向北,建筑结构钢混结构,装修情况其他,梯户比例三梯十九户,供暖方式暂无数据,2021-08-06,商品房,2018-08-19,普通住宅,满两年,非共有,无抵押,已上传房本照片,,117.27537442764,31.838245140616,合肥
美湖小区,包河,包公,103116603354,212,20038元/平米,房屋户型3室2厅1厨1卫,所在楼层低楼层 (共6层),建筑面积105.8㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构混合结构,装修情况精装,梯户比例一梯两户,供暖方式暂无数据,2021-08-13,商品房,2014-01-15,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.29500435433,31.838681664478,合肥
徽商小区,包河,芜湖路,103115627035,306,29962元/平米,房屋户型3室2厅1厨1卫,所在楼层中楼层 (共4层),建筑面积102.13㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板楼,房屋朝向南 北,建筑结构砖混结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2021-06-18,商品房,2001-03-02,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.282329,31.855973,合肥
金科博翠天辰,包河,工业园,103114987464,303,29441元/平米,房屋户型3室2厅1厨1卫,所在楼层低楼层 (共22层),建筑面积102.92㎡,户型结构暂无数据,套内面积81.13㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例一梯两户,供暖方式暂无数据,2021-05-12,商品房,2017-01-14,普通住宅,未满两年,非共有,有抵押 120万元,已上传房本照片,,117.338408,31.773763,合肥
世纪阳光花园金阳苑,包河,包公,103115808689,285,16765元/平米,房屋户型5室2厅1厨3卫,所在楼层高楼层 (共6层),建筑面积170㎡,户型结构暂无数据,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构砖混结构,装修情况简装,梯户比例一梯三户,供暖方式暂无数据,2021-06-28,商品房,2021-06-30,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.30278298069,31.841762834876,合肥
